conversation_id,speaker,turn,text,label
C206,victim,10,"Thank you, please take care of him.",0
C207,attacker,1,"Hello, am I speaking with Mrs. Sunanda? I'm Dr. Priya's assistant at Sahyadri Hospital.",0
C207,victim,2,"Yes, this is Sunanda.",0
C207,attacker,3,"Ma'am, Dr. Priya reviewed your mother's reports. She wants to discuss the results urgently. Can you come in today?",0
C207,victim,4,Urgently? That sounds serious. What did the reports show?,0
C207,attacker,5,"I'm not authorised to discuss clinical details on the phone, ma'am. The doctor wants to explain in person with your family present. Can you come at 4 PM?",0
C207,victim,6,"Yes, we'll be there. Do I need to bring anything?",0
C207,attacker,7,Please bring all previous prescriptions and the original scan reports from the last visit.,0
C207,victim,8,Okay. Is there anything we need to pay in advance?,0
C207,attacker,9,"No ma'am, the consultation fee is paid at the counter when you arrive.",0
C207,victim,10,"Alright, we'll be there at 4.",0
C208,attacker,1,"Hello sir, is this Mr. Amitabh? This is the pharmacy at Fortis calling.",0
C208,victim,2,Yes?,0
C208,attacker,3,"Sir, your mother's prescription for her blood thinners is ready but we're showing it as a high-dose medication. We need the prescribing doctor's verification before we can dispense. Can you have Dr. Shah call us?",0
C208,victim,4,Is something wrong with the prescription?,0
C208,attacker,5,"It may just be a transcription issue, sir. Routine check for certain medications. If you can get the doctor to call us at our number, we can resolve it in 10 minutes.",0
C208,victim,6,"Okay, I have Dr. Shah's number. I'll ask him to call you. Can you give me your number?",0
C208,attacker,7,"Yes, it's listed on the Fortis website under the Andheri branch pharmacy. Please verify there first so you know it's us.",0
C208,victim,8,"Good idea, I'll look it up and pass it to Dr. Shah.",0
C208,attacker,9,"Thank you sir, this is just to make sure your mother gets the right dosage.",0
C209,attacker,1,"Hi, am I speaking with Rahul from the accounts team? This is Meena, CFO's office.",0
C209,victim,2,"Yes, Rahul speaking.",0
C209,attacker,3,"Rahul, the CFO needs the Q3 reconciliation report by 3 PM today. We have an auditor review at 4. This is extremely urgent.",0
C209,victim,4,I wasn't told about this deadline. I still have two vendor invoices pending.,0
C209,attacker,5,"I understand, but the auditors are coming at 4. Can you send whatever you have by 3 and mark the pending ones clearly?",0
C209,victim,6,I can do that. Should I email it directly to the CFO?,0
C209,attacker,7,"Yes, CC me on it. My email is meena.sharma@company.com. The CFO is in meetings all morning so please don't call.",0
C209,victim,8,Okay. Should I flag the missing invoices as a separate note?,0
C209,attacker,9,"Yes, a brief note at the top of the report saying which vendor invoices are still awaited. That'll be fine.",0
C209,victim,10,"Got it, I'll have it ready by 2:45.",0
C209,attacker,11,"Thank you Rahul, this helps a lot.",0
C210,attacker,1,"Hello, is this Pooja from IT support? I'm Aniket, branch manager at the Vashi office.",0
C210,victim,2,"Yes Aniket sir, how can I help?",0
C210,attacker,3,Our entire branch network is down. None of the tellers can process transactions. This has been going on for 45 minutes. Customers are waiting.,0
C210,victim,4,"I can see the ticket has been raised. Sir, I need to walk you through a few checks. Are you at your desk?",0
C210,attacker,5,"Yes, right in front of the server room.",0
C210,victim,6,Okay. Can you check if the green light on the main switch is blinking or solid?,0
C210,attacker,7,It's solid green on the main unit but one of the smaller switches has a red light.,0
C210,victim,8,That's the issue. Can you try power cycling that switch? Hold the power button for 5 seconds.,0
C210,attacker,9,Doing it now... okay it's rebooting... the light is green now. Let me check with the tellers.,0
C210,victim,10,"Sure, I'll stay on the line.",0
C210,attacker,11,Yes! It's working now. Transactions are going through. Thank you.,0
C210,victim,12,I'll log the resolution and send you a report. We'll also do a preventive maintenance visit this week.,0
C211,attacker,1,"Hi, is this the HR manager? I'm calling from the PF office, regional EPFO Pune.",0
C211,victim,2,"Yes, this is Geeta from HR.",0
C211,attacker,3,"Ma'am, your company's PF returns for October are still pending. Today is the last day before penalty. You'll be charged 1% per month if it's not filed today.",0
C211,victim,4,I submitted them last week! I have the acknowledgment number.,0
C211,attacker,5,Can you share the acknowledgment number? I'll check right now.,0
C211,victim,6,It's EPFO/PUN/2024/10/78432.,0
C211,attacker,7,"Please hold... yes, I can see the submission but it's showing as incomplete because your DSC signature is missing on one form. Can your authorized signatory log in and complete that?",0
C211,victim,8,"Yes, I'll call our CA right now. How much time do we have?",0
C211,attacker,9,The portal accepts until 11:59 tonight. Please complete it by 9 PM to be safe.,0
C211,victim,10,We'll get it done. Thank you for alerting us.,0
C212,attacker,1,"Good evening, is this Mr. Vikram? I'm calling from Yes Bank fraud alerts team.",0
C212,victim,2,"Yes, that's me.",0
C212,attacker,3,"Sir, there's been an attempt to add a new beneficiary to your account from an unrecognised device. Did you initiate this?",0
C212,victim,4,No I didn't.,0
C212,attacker,5,"We've blocked the request. Sir, we'd like you to verify your account was not compromised. Please do NOT share any OTP or password with us. We will never ask for that.",0
C212,victim,6,Okay good. What should I do?,0
C212,attacker,7,"Please log in to your account on a trusted device and review your beneficiary list and recent transactions. If anything looks wrong, report it through the app.",0
C212,victim,8,Should I change my password?,0
C212,attacker,9,"Yes, that's a good precaution. Use our official app or website only.",0
C212,victim,10,"Alright, I'll do that right now. Thank you for calling.",0
C212,attacker,11,"Of course sir. If you see anything suspicious, call our 24x7 helpline at 1800-1200 which is on the back of your card.",0
C213,attacker,1,"Hello, is this Divya? I'm calling from HDFC's international transactions team.",0
C213,victim,2,"Yes, speaking.",0
C213,attacker,3,"Ma'am, there have been three failed international transactions from your card in the last hour, possibly from Singapore. Are you abroad currently?",0
C213,victim,4,"No, I'm in Mumbai.",0
C213,attacker,5,As suspected. We've temporarily blocked your card's international usage. You can re-enable it yourself through HDFC's net banking under Card Controls.,0
C213,victim,6,Good. So the transactions didn't go through?,0
C213,attacker,7,"Correct, all three were declined. Your domestic card works normally. You may want to consider a new card number as a precaution, which you can request in the app.",0
C213,victim,8,How do I know this call is genuine?,0
C213,attacker,9,"Good question, ma'am. Please hang up and call the number on the back of your HDFC card. Ask them to confirm this interaction. We've logged a case reference: 2024-HD-78432.",0
C213,victim,10,That's reassuring. I'll do that. Thank you.,0
C214,attacker,1,"Hi, Mr. Sanjay? This is Preeti from SBI fraud monitoring.",0
C214,victim,2,Yes?,0
C214,attacker,3,"Sir, an ATM withdrawal of Rs 20,000 was made from your account at 2:37 AM at a location in Nagpur. Were you in Nagpur?",0
C214,victim,4,No! I'm in Hyderabad. I have my card with me.,0
C214,attacker,5,We suspected card cloning. We've already placed a hold on further transactions from that card.,0
C214,victim,6,Will I get my money back?,0
C214,attacker,7,"Yes sir, you'll need to file a dispute. Visit your home branch with your card and ID. They'll initiate the chargeback. Alternatively you can file it in YONO app under Card Services, Report Fraud.",0
C214,victim,8,How long does the refund take?,0
C214,attacker,9,Typically 7-10 working days for confirmed fraud. The branch will give you a reference number.,0
C214,victim,10,"Okay, I'll go to the branch first thing tomorrow. Thank you.",0
C214,attacker,11,Also please block your old card through YONO and request a new one. For any help call 1800-11-2211.,0
C215,attacker,1,"Hello, is this Mr. Harish Patel? I'm calling from Advocate Sharma's office.",0
C215,victim,2,"Yes, this is Harish.",0
C215,attacker,3,"Sir, your property case hearing is scheduled for tomorrow at 11 AM in the City Civil Court, Room 14. Advocate Sharma needs you to come by the office at 9 AM for a briefing.",0
C215,victim,4,Is there a new development?,0
C215,attacker,5,The opposing party has filed some fresh documents and we need to review them with you before the hearing. Please bring the original sale deed if you have it.,0
C215,victim,6,"Okay, I can be there at 9. Will there be any additional charges for this?",0
C215,attacker,7,Any additional fees will be discussed with Advocate Sharma at the meeting and documented. We don't collect anything over the phone.,0
C215,victim,8,Good. I'll be there.,0
C216,attacker,1,"Hello, am I speaking with Ms. Anjali? I'm from the Income Tax department, CPC Bengaluru.",0
C216,victim,2,"Yes, what is this about?",0
C216,attacker,3,"Ma'am, your ITR for assessment year 2023-24 has been selected for scrutiny. We're sending you a notice under Section 143(2). You'll receive it on your registered email today.",0
C216,victim,4,Scrutiny? Is there a problem with my return?,0
C216,attacker,5,It's a routine process. Many returns are selected randomly. You just need to respond to the notice by the due date with the required documents. Please check the official IT e-filing portal incometax.gov.in for the notice details.,0
C216,victim,6,Should I pay anything right now?,0
C216,attacker,7,"No payment is required at this stage. If any tax is found due after assessment, it will be communicated in writing with a proper demand notice. We do not collect payments over calls.",0
C216,victim,8,"Okay, I'll check the portal and consult my CA.",0
C216,attacker,9,"That's the right approach, ma'am. Your CA can help respond to the notice. The reference number for this communication is AY2324/SCR/08764.",0
C217,attacker,1,"Good afternoon, is this Mr. Rohit Malhotra? I'm calling from Tata Consultancy Services HR verification team.",0
C217,victim,2,Yes speaking.,0
C217,attacker,3,"Sir, you have an offer letter pending. We're conducting your final background verification. I need to confirm some employment details from your previous company.",0
C217,victim,4,"Okay, what do you need?",0
C217,attacker,5,"Sir, can you confirm your last drawn salary and designation at Wipro? We've already received their HR response but want to confirm there's no discrepancy.",0
C217,victim,6,My designation was Senior Engineer and salary was around Rs 12.5 lakh per annum.,0
C217,attacker,7,That matches our records. Your joining date is confirmed as the 1st of next month. You'll receive the final offer letter with onboarding instructions by email within 48 hours.,0
C217,victim,8,Is there anything else you need from me?,0
C217,attacker,9,"No, all documents are in order. HR will email you the reporting instructions. Welcome to TCS.",0
C217,victim,10,Thank you!,0
C218,attacker,1,"Hello sir, is this Mr. Ashok? This is Indane gas agency calling. Your gas cylinder booking is overdue and your subsidy may lapse today.",0
C218,victim,2,Oh I've been meaning to book it. How do I do it quickly?,0
C218,attacker,3,"Sir, the quickest way is to give a missed call to 7718955555 or book through the Indane app. Your consumer number is needed.",0
C218,victim,4,I have my consumer number. Let me try the missed call now.,0
C218,attacker,5,"Yes sir, once you give the missed call you'll get a confirmation SMS.",0
C218,victim,6,Done. I got an SMS saying booking confirmed. Delivery in 2-3 days.,0
C218,attacker,7,Perfect sir. Your subsidy will be credited to your bank account after delivery. Anything else?,0
C218,victim,8,"No, that's fine. Thank you.",0
C219,attacker,1,"Hello, is this the internet connection account holder? This is BSNL technical team.",0
C219,victim,2,"Yes, our connection has been down since yesterday.",0
C219,attacker,3,We're aware of the outage in your area due to a cable fault. It should be restored within 4 hours. Is your modem showing any specific error light?,0
C219,victim,4,The internet light is blinking red.,0
C219,attacker,5,"That's expected during the outage. Once the fault is repaired, please restart your modem and it should connect. If it's still not working after 6 PM, call our 1500 helpline.",0
C219,victim,6,Will we get compensation for the downtime?,0
C219,attacker,7,"Yes sir, downtime above 4 hours is eligible for proportionate billing credit. It will reflect in your next bill automatically.",0
C219,victim,8,"Okay, thank you for the update.",0
C220,attacker,1,"Hello ma'am, am I speaking with Rekha? This is Flipkart customer support regarding your return request.",0
C220,victim,2,"Yes, I've been waiting for my refund for 10 days.",0
C220,attacker,3,"I apologize for the delay, ma'am. Your return was received but there was a warehouse verification delay. Your refund of Rs 3,499 will be processed within 24-48 hours to your original payment method.",0
C220,victim,4,Can you confirm my UPI ID where it'll go?,0
C220,attacker,5,Ma'am I can only see the last 3 digits of the UPI ID on file. Could you confirm the full UPI ID so I can verify it matches our records?,0
C220,victim,6,It's rekha.sharma@okicici.,0
C220,attacker,7,Yes that matches. The refund will go there. You'll get an email confirmation as well.,0
C220,victim,8,Okay. Thank you finally.,0
C221,attacker,1,"Hi, is this Sushil? I'm calling from Airtel postpaid billing team.",0
C221,victim,2,Yes.,0
C221,attacker,3,"Sir, your bill payment of Rs 1,899 is due today. If it's not paid by midnight, your outgoing calls may be restricted.",0
C221,victim,4,I thought I had an auto-payment set up.,0
C221,attacker,5,Sir the auto-debit failed because your card expired last month. You need to either update your card or make a manual payment today.,0
C221,victim,6,How do I pay?,0
C221,attacker,7,"You can pay through MyAirtel app, or airtel.in, or any UPI app. The payment will reflect within 15 minutes and restore full service.",0
C221,victim,8,"Okay I'll do it on the app right now. You don't need my card details, right?",0
C221,attacker,9,"Correct sir, please never share card details on a call. Do it only on our official app or website.",0
C221,victim,10,"Done, payment successful.",0
C221,attacker,11,"Great, your services are fully active. Thank you.",0
C222,attacker,1,Hello? Is this— hello? Can you hear me?,0
C222,victim,2,Yes yes I can hear you. Who is this?,0
C222,attacker,3,"Sorry the line was breaking. This is from HDFC Bank ma'am. I'm calling about your— hold on one second... yes ma'am, about your credit card outstanding.",0
C222,victim,4,Oh okay. What outstanding? I paid last week.,0
C222,attacker,5,Ma'am there's a small balance of Rs 340 which is from the interest on the previous month. Your main payment came through but this is the carry-over.,0
C222,victim,6,340 only? Okay fine. How do I pay it? Online?,0
C222,attacker,7,"Yes ma'am, through NetBanking or the HDFC app. Go to credit card, pay outstanding balance. It'll show as Rs 340.",0
C222,victim,8,Okay I'm opening the app... wait let me find it... yep I see it. Rs 340. Paying now.,0
C222,attacker,9,Thank you ma'am. It reflects same day.,0
C222,victim,10,Done. Paid. Happy?,0
C222,attacker,11,"Ha yes ma'am, thank you. Have a good evening.",0
C223,attacker,1,"Hello namaskar, main SBI se Rajesh bol raha hoon. Aap Mr. Kishore hain?",0
C223,victim,2,"Haan, kaun? SBI wale? Kya hua?",0
C223,attacker,3,"Sir aapka savings account hai hamare paas, uspe ek baar mujhe aapki kuch information verify karni thi. Ye routine call hai.",0
C223,victim,4,Verify kya karna hai? Main dhyan se sunta hoon.,0
C223,attacker,5,Sir aapko koi OTP ya password nahi batana. Main sirf confirm karna chahta tha ki aapka registered mobile number change hua hai kya? Hamare system mein update dikha raha hai.,0
C223,victim,6,"Nahi, main ne koi change nahi kiya. Kaab se dikha raha hai?",0
C223,attacker,7,Kal se sir. Shayad koi technical error ho. Sir please branch ja ke verify karein. Apna ID proof saath le jaayein.,0
C223,victim,8,Kab tak jaana chahiye?,0
C223,attacker,9,Jaldi ho toh aaj hi. Warna ye hafta mein koi bhi din chalega. Branch timing 10 se 4 hai.,0
C223,victim,10,"Theek hai, kal chala jaaunga. Kuch paisa toh nahi dena phone pe?",0
C223,attacker,11,Bilkul nahi sir. Phone pe kuch nahi. Sirf branch visit.,0
C223,victim,12,Accha theek hai.,0
C224,attacker,1,"Hello, hi, sorry to disturb — is this the right number for Preethi who applied for the teaching position at DPS?",0
C224,victim,2,"Yes this is Preethi, yes.",0
C224,attacker,3,"Hi Preethi, I'm Vandana from DPS HR. Sorry for calling on a Saturday. Your interview went very well and we'd like to take it to the final round but the principal is travelling next week, so we need to do it this Monday. Are you available?",0
C224,victim,4,"Oh wow, yes! Monday works. What time?",0
C224,attacker,5,10:30 AM. It'll be at the school directly. Do you have the address?,0
C224,victim,6,Yes I came for the first round. Same place?,0
C224,attacker,7,Yes same campus. Please bring your original degree certificates and two passport photos. Oh and the reference letters you mentioned.,0
C224,victim,8,Got it. Is there anything I should prepare specifically?,0
C224,attacker,9,"They'll ask you to do a demo lesson for Grade 6, so maybe think about that. Around 15 minutes.",0
C224,victim,10,Okay great! Thank you so much for calling.,0
C224,attacker,11,All the best Preethi!,0
C225,attacker,1,"Hi... um, is this 98765-XXXXX? I think I have the wrong number. I'm trying to reach the owner of a car parked at Phoenix Mall?",0
C225,victim,2,"Yes, that's my car. What happened?",0
C225,attacker,3,"Sir, the parking attendant here, your car's headlights are on and the battery might die. We've been calling for 30 minutes.",0
C225,victim,4,Oh no! I'll come right now. Can you send me your location pin?,0
C225,attacker,5,"Sir I'm just a parking attendant I don't know how to do that. We're at Level B2, spot 44.",0
C225,victim,6,"Level B2, spot 44, got it. I'll be there in 10 minutes.",0
C225,attacker,7,"Okay sir, I'll stay near the car. Come to the attendant booth first.",0
C225,victim,8,Thank you for calling!,0
C226,attacker,1,Hello is this the LIC policy holder? Main LIC se call kar raha hoon.,0
C226,victim,2,Haan. Kaunsi policy ke baare mein?,0
C226,attacker,3,"Sir aapki policy number 987654321, Jeevan Anand, uska premium due ho gaya hai. Grace period mein hai abhi.",0
C226,victim,4,Main toh autopay set kiya tha.,0
C226,attacker,5,Sir autopay ka kuch technical issue tha iis mahine. Manually pay karna padega.,0
C226,victim,6,Kaise pay karoon?,0
C226,attacker,7,Sir LIC ka app hai ya licindia.in website pe ja ke pay kar sakte hain. Ya nearest LIC office mein bhi cash accept hota hai.,0
C226,victim,8,Kitna amount hai?,0
C226,attacker,9,"Rs 12,500 sir quarterly premium.",0
C226,victim,10,"Theek hai, aaj raat online kar deta hoon. Koi late fee lagegi?",0
C226,attacker,11,"Grace period mein hain abhi sir, toh late fee nahi. Kal tak kar dein.",0
C226,victim,12,Done ho jaayega. Thank you.,0
C227,attacker,1,"Hello, am I speaking with Mr. Ashish? I'm calling from the GST department, Pune circle.",0
C227,victim,2,"Yes, I'm Ashish.",0
C227,attacker,3,"Sir, your GSTR-3B filing for September is pending. Today is the last day before late fees apply. It's Rs 50 per day.",0
C227,victim,4,"I know, my accountant is supposed to file it. Let me call him.",0
C227,attacker,5,"Of course sir, please do. Your GSTIN is 27AABCU9603R1ZX. Please just ensure it's filed on gst.gov.in today.",0
C227,victim,6,Can you file it from your end if I give permission?,0
C227,attacker,7,"No sir, we only issue notices and reminders. Only the taxpayer or their authorized representative can file on the GST portal.",0
C227,victim,8,Okay fair enough. I'll get my CA to do it today.,0
C227,attacker,9,Perfect sir. You'll get an SMS confirmation once it's filed.,0
C228,attacker,1,"Hello, is this Mahesh? I'm calling from MSEDCL, Pune division.",0
C228,victim,2,Yes?,0
C228,attacker,3,"Sir, your electricity bill payment of Rs 4,200 is overdue by 15 days. If not paid today your connection may be disconnected tomorrow morning.",0
C228,victim,4,I paid it online last week!,0
C228,attacker,5,Can you share the transaction reference number sir? I'll check.,0
C228,victim,6,Hold on... transaction ID is HDFC2024091200438.,0
C228,attacker,7,"Sir please hold... yes, the payment is showing in our system but it was allocated to a different account number by error. Please email this transaction ID to maha-billing@mahadiscom.in and we'll rectify it today.",0
C228,victim,8,So my connection won't be cut?,0
C228,attacker,9,I'm placing a 48-hour hold on your disconnection order while the error is fixed. Please send that email in the next 2 hours.,0
C228,victim,10,"Alright, I'll send it right now.",0
C229,attacker,1,"Hello sir, I'm calling from Tata Power. Your electricity connection will be permanently disconnected today by 6 PM due to unpaid dues.",1
C229,victim,2,What? I paid my bill last week!,1
C229,attacker,3,"Sir our system shows outstanding dues of Rs 8,750. This is final notice. To avoid disconnection you must pay immediately by doing UPI transfer to this number: 9876543210.",1
C229,victim,4,But I have the payment receipt.,1
C229,attacker,5,Sir the receipt you have is fraudulent. Someone intercepted your payment. You need to repay urgently or we're sending the lineman to disconnect.,1
C229,victim,6,Oh god. Okay okay. How much again?,1
C229,attacker,7,"Rs 8,750 to 9876543210 UPI. Don't delay, the lineman is already dispatched.",1
C229,victim,8,Transferring now... done. Please cancel the disconnection.,1
C229,attacker,9,Confirm your transaction ID to complete the cancellation.,1
C229,victim,10,It's UPI202409120099.,1
C230,attacker,1,"Namaskar, main Tata Power ka senior officer bol raha hoon. Aapki bijli aaj raat 9 baje kaat di jaayegi.",1
C230,victim,2,Kyun? Main ne toh bill pay kiya tha.,1
C230,attacker,3,"Sir aapka purana meter reading galat tha, isliye arrears ke Rs 12,000 pending hain. Turant pay karna hoga.",1
C230,victim,4,"12,000? Itna kaise ho gaya?",1
C230,attacker,5,"Sir yeh accumulate hua hai 6 mahino se. Payment karo Rs 12,000 hamare junior officer ke UPI pe 8888999900.",1
C230,victim,6,Koi proof ho sakta hai? Invoice?,1
C230,attacker,7,Sir invoice bhejne ka time nahi hai. 9 baje tak pay nahi kiya toh meter kaat denge. Aapke ghar pe chote bacche hain kya?,1
C230,victim,8,Haan meri beti hai ghar pe.,1
C230,attacker,9,"Sir toh socho raat ko andhera. Abhi pay karo, invoice baad mein bhej denge.",1
C230,victim,10,"Theek hai theek hai, kar deta hoon payment.",1
C231,attacker,1,"Hello, this is Windows Technical Support. We're receiving critical error alerts from your computer. Your device is at immediate risk.",1
C231,victim,2,What kind of errors?,1
C231,attacker,3,"Sir, your computer is infected with a serious virus and your banking details may have been compromised. We need immediate access to fix this.",1
C231,victim,4,How do you have my number?,1
C231,attacker,5,"Sir, your IP address is registered with Microsoft and we detected the issue from our monitoring servers. Please open your computer immediately.",1
C231,victim,6,"Okay, it's open.",1
C231,attacker,7,Please type 'run' in the search bar and type 'www.anydesk.com' and download the software. This allows us to fix the issue remotely.,1
C231,victim,8,Why do you need access to my computer?,1
C231,attacker,9,"Sir, without remote access we cannot fix the virus. Your bank accounts will be drained within hours if we don't act now.",1
C231,victim,10,Okay downloading... it's asking for a code.,1
C231,attacker,11,Give me the 9-digit code shown on your screen. We'll connect and fix everything.,1
C232,attacker,1,"Hello, your internet provider has detected unusual activity on your router. This is an automated security alert from Jio.",1
C232,victim,2,What activity?,1
C232,attacker,3,"Someone is using your connection for illegal downloads. Police will be notified within 2 hours. To prevent this, you need to speak to our security officer.",1
C232,victim,4,This is serious. Can I speak to someone?,1
C232,attacker,5,"Connecting you now. Hello sir, this is Officer Verma from Jio Cyber Security. We've identified 47 illegal downloads from your IP.",1
C232,victim,6,I didn't download anything illegal!,1
C232,attacker,7,"Sir, someone may have hacked your network. To clear your name we need you to give us remote access to verify your router settings.",1
C232,victim,8,What do I need to do?,1
C232,attacker,9,Open your browser and go to teamviewer.com. Download the quick support file and give me the ID number.,1
C232,victim,10,Okay opening it... it says 924 567 831.,1
C232,attacker,11,"Excellent, now let me connect and verify...",1
C233,attacker,1,"Hello sir, I'm calling from LIC. Your previous agent has been terminated and your policy bonus of Rs 85,000 is on hold. You need to pay Rs 5,000 to release it.",1
C233,victim,2,What? What bonus?,1
C233,attacker,3,"Sir, it's an accumulated loyalty bonus from 12 years of premiums. It was supposed to be paid but got stuck due to agent fraud. We've recovered the amount.",1
C233,victim,4,I didn't know about any such bonus.,1
C233,attacker,5,"Most policyholders don't. Pay Rs 5,000 processing fee to NEFT account 00123456789 IFSC LICB0001001 and we release Rs 85,000 same day.",1
C233,victim,6,Can you give me a document?,1
C233,attacker,7,Sir documents take time. The portal window closes at 5 PM today. After that we have to return the amount to government.,1
C233,victim,8,Okay I'll transfer right now. NEFT takes time though.,1
C233,attacker,9,"Sir use IMPS, it's instant. Account number 00123456789.",1
C234,attacker,1,"Hello, this is from SEBI registered investment firm. You are pre-selected for our VIP investor program with guaranteed 40% annual returns.",1
C234,victim,2,Guaranteed 40%? That sounds very high.,1
C234,attacker,3,"Sir, we use proprietary AI algorithms that have delivered this for 3 years consistently. Minimum investment is Rs 50,000.",1
C234,victim,4,But SEBI allows guaranteed returns?,1
C234,attacker,5,"Sir, we're SEBI registered. All legal. But this offer is only for today, 20 spots left. Tomorrow it's closed.",1
C234,victim,6,Can I think about it?,1
C234,attacker,7,"Sir by thinking you lose Rs 20,000 in potential earnings daily. Invest now and double in under 3 years.",1
C234,victim,8,"Okay fine, how do I invest?",1
C234,attacker,9,"Transfer Rs 50,000 to this account: 09876543210, IFSC HDFC0001234, Account name Alpha Capital.",1
C235,attacker,1,"Hello, am I speaking with Mr. Rajiv? This is customs officer Singh from IGI Airport, Delhi.",1
C235,victim,2,Yes? Customs? What happened?,1
C235,attacker,3,"Sir, a parcel in your name has been seized. It contains prohibited items — foreign currency and sim cards. This is a criminal offence.",1
C235,victim,4,I didn't order any parcel from abroad.,1
C235,attacker,5,"Someone sent it in your name sir. You're still liable. We have registered a case. You need to pay clearance penalty of Rs 35,000 immediately to avoid arrest.",1
C235,victim,6,Arrest? Please sir I haven't done anything.,1
C235,attacker,7,We believe you sir. Pay the penalty and we close the case. Otherwise our team comes to your address today.,1
C235,victim,8,Can I verify this with someone?,1
C235,attacker,9,"Sir this is classified. Don't tell anyone, not even family. This is procedure.",1
C235,victim,10,"Okay okay. Rs 35,000. What account?",1
C235,attacker,11,Pay to UPI ID: customs.clearance@paytm. Do it now while I'm on the line.,1
C236,attacker,1,"Hello, FedEx courier service. Is this Anita?",1
C236,victim,2,Yes?,1
C236,attacker,3,"Ma'am, we have a parcel for you from the USA but it has been flagged by customs for containing Ecstasy tablets. We need to verify your identity.",1
C236,victim,4,I didn't order anything! This must be a mistake.,1
C236,attacker,5,"Ma'am, this is serious. The narcotics department has been notified. Do you want to file a complaint that the parcel was sent without your knowledge?",1
C236,victim,6,"Yes of course, I had nothing to do with this!",1
C236,attacker,7,Ma'am I'm connecting you to the CBI officer handling this case.,1
C236,attacker,8,"Hello ma'am, I'm Inspector Kapoor, CBI Mumbai. We need you to cooperate. Pay a Rs 25,000 security deposit to hold the case.",1
C236,victim,9,Security deposit? Is this real?,1
C236,attacker,10,"Ma'am, if you don't pay within 30 minutes we will issue a non-bailable warrant. Your name will appear in news.",1
C236,victim,11,"Please no, I'll pay. Where?",1
C237,attacker,1,"Hello, congratulations! You have been selected for a Data Entry job. Work from home, Rs 500 per hour, flexible timing.",1
C237,victim,2,I didn't apply for any job.,1
C237,attacker,3,"Sir, your profile was shortlisted from Naukri.com. This is a genuine offer. You need to pay Rs 2,000 registration fee to start.",1
C237,victim,4,Registration fee for a job?,1
C237,attacker,5,"Sir it's a security deposit, refunded after 30 days. Many candidates don't show up so we take this. You'll earn Rs 40,000 first month easily.",1
C237,victim,6,I'm not sure about paying before working.,1
C237,attacker,7,"Sir the slots are filling up. 200 candidates selected, only 50 spots left. If you delay you lose this chance.",1
C237,victim,8,2000 only?,1
C237,attacker,9,"Yes sir, transfer to Paytm 9898989898. Work starts tomorrow.",1
C237,victim,10,"Okay fine, sending it.",1
C238,attacker,1,"Good morning, am I speaking with Mr. Sunil? This is Anupam from HDFC Bank's compliance team, executive level.",1
C238,victim,2,"Yes, speaking.",1
C238,attacker,3,"Sir, I apologize for calling but this is urgent. Your account is showing a suspicious pattern that has triggered a RBI compliance flag. I want to make sure this is resolved before it goes to the enforcement division.",1
C238,victim,4,What pattern?,1
C238,attacker,5,"Three transactions of Rs 9,999 each — just under the reporting threshold. Our system flags these as potential structuring. I'm sure it's just a coincidence on your end.",1
C238,victim,6,I don't understand what structuring means.,1
C238,attacker,7,"It means breaking large transactions into small ones to avoid reporting — it's a compliance concern. To clear this from our records, we need to verify your account with a test transaction of Rs 10 which you'll get back.",1
C238,victim,8,A test transaction? Through what?,1
C238,attacker,9,"I'll send you a UPI link, sir. Please enter your UPI PIN. It'll verify and your account will be cleared.",1
C238,victim,10,Hmm. Why can't you verify at the branch?,1
C238,attacker,11,Sir the compliance window closes in 2 hours. After that it automatically goes to the enforcement team and I can't help anymore. Branch visits take too long for this process.,1
C238,victim,12,I'm not comfortable sharing my UPI PIN.,1
C238,attacker,13,"Sir I assure you this is official HDFC procedure. I'm giving you my employee ID HB47832. You can call back on our official number to verify — but sir, please hurry.",1
C239,attacker,1,"Hello, is this the registered account holder for phone number 98XXXXXXXX? This is from Telecom Regulatory Authority of India.",1
C239,victim,2,Yes?,1
C239,attacker,3,"Sir, a complaint has been filed against your number for making threatening calls. The complainant has submitted evidence to us.",1
C239,victim,4,That's absolutely false. I haven't made any such calls.,1
C239,attacker,5,"Sir, I believe you. But for the record to show no action, you need to cooperate with our internal process. We're giving you the option to submit a counter-affidavit before the notice goes public.",1
C239,victim,6,How do I do that?,1
C239,attacker,7,"Sir, we need a security payment of Rs 15,000 refundable upon case closure. This is standard TRAI process for counter-affidavits.",1
C239,victim,8,I've never heard of paying TRAI for anything. This doesn't seem right.,1
C239,attacker,9,"Sir, this is a very specific scenario, not a regular consumer complaint. If you want I can give you our official TRAI case number.",1
C239,victim,10,Please do.,1
C239,attacker,11,"TRAI/2024/CP/Mumbai/00743. Sir, please verify on our portal. But do it quickly, the window closes by 5 PM.",1
C239,victim,12,I'm going to look this up and call TRAI's official number.,1
C239,attacker,13,"Sir please don't delay, the number there will just transfer back to this team anyway. Pay now and avoid the hassle.",1
C240,attacker,1,"Hello, is this Vandana Iyer? I'm calling from the cybercrime division of Mumbai Police.",1
C240,victim,2,"Yes, this is Vandana. Is everything okay?",1
C240,attacker,3,"Ma'am, your name has appeared in a money laundering case. We have call records of you speaking with an accused person.",1
C240,victim,4,What? I don't know anyone involved in money laundering.,1
